month_period,id,masterId,propertyId,roomId,numChild,price,commission,range_booking_arrival,num_of_nights,price_per_day,year,month,year_month,used_room_nights,leftover_rooms
2024-07,57317385.375,57292691.80016219,194842.0,419129.0,0.0,2084062.5,312609.375,11.5,3.125,691025.625,2024,7,2024_07,51.0,11.0
2024-08,57872666.8,57815719.08016682,194842.0,419129.0,0.0,2965005.0,444750.8,27.1,2.3,1303290.0,2024,8,2024_08,60.0,2.0
2024-09,59980459.333333336,57630054.20018536,194842.0,419129.0,0.0,1326150.0,198922.44444444444,11.666666666666666,2.0,663300.0,2024,9,2024_09,54.0,6.0
2024-10,61607465.16666666,58968114.13345691,194842.0,419129.0,0.0,1550800.0,232620.0,0.8333333333333334,2.833333333333333,521350.0,2024,10,2024_10,42.0,20.0
2024-11,62422292.5,57630054.20018536,194842.0,419129.0,0.0,801900.0,120285.0,1.0,2.0,400950.0,2024,11,2024_11,38.0,22.0
2024-12,63847212.833333336,58574817.00015447,194842.0,419129.0,0.0,1237612.5,185641.8333333333,1.5,1.6666666666666667,646312.5,2024,12,2024_12,18.0,44.0
2025-01,64833093.0,57630054.20018536,194842.0,419129.0,0.0,667560.0,100134.0,3.333333333333333,1.6666666666666667,394530.0,2025,1,2025_01,13.0,49.0
2025-02,66046431.0,61938579.60009268,194842.0,419129.0,0.0,732487.5,109873.0,1.75,1.5,508246.875,2025,2,2025_02,13.0,43.0
2025-03,63926249.0,63926246.0,194842.0,419129.0,0.0,1458000.0,218700.0,81.0,3.0,486000.0,2025,3,2025_03,20.0,42.0
2025-04,68612412.33333333,65134415.400061786,194842.0,419129.0,0.0,802800.0,120420.0,1.6666666666666667,2.0,401400.0,2025,4,2025_04,40.0,20.0
2025-05,69311201.14285715,59348528.17158745,194842.0,419129.0,0.0,1116096.4285714286,167414.57142857142,11.428571428571429,2.2857142857142856,495996.4285714286,2025,5,2025_05,40.0,22.0
2025-06,71581238.5,57630054.20018536,194842.0,419129.0,0.0,1005750.0,150862.5,1.0,2.0,502875.0,2025,6,2025_06,39.0,21.0
2025-07,70514646.42857143,66075046.77148153,194842.0,419129.0,0.0,904885.7142857144,135732.85714285713,52.71428571428572,2.571428571428572,467196.4285714286,2025,7,2025_07,32.0,30.0
2025-08,73120351.0,59506765.80016219,194842.0,419129.0,0.0,3508762.5,526314.375,24.875,2.875,1159018.125,2025,8,2025_08,35.0,27.0
2025-09,73782788.0,70299574.55004634,194842.0,419129.0,0.0,1799887.5,269983.0,36.25,3.5,490612.5,2025,9,2025_09,33.0,27.0
2025-10,75410518.0,65717113.60009268,194842.0,419129.0,0.0,736695.0,110504.0,32.5,3.5,245565.0,2025,10,2025_10,27.0,35.0
2025-11,77757944.5,67709649.60009268,194842.0,419129.0,0.0,413100.0,61965.0,0.5,1.0,413100.0,2025,11,2025_11,11.0,49.0
2025-12,79970630.0,63209877.15013902,194842.0,419129.0,0.0,2100431.25,315064.5,1.75,3.25,598303.125,2025,12,2025_12,12.0,50.0
2026-01,80818593.33333333,65313916.46679024,194842.0,419129.0,0.0,464332.5,69649.66666666667,0.3333333333333333,1.5,330075.0,2026,1,2026_01,16.0,46.0
2026-02,81117152.0,57630054.20018536,194842.0,419129.0,0.0,328950.0,49342.0,14.0,1.0,328950.0,2026,2,2026_02,1.0,55.0
2026-04,81347805.0,81347803.0,194842.0,419129.0,0.0,841500.0,126225.0,66.0,2.0,420750.0,2026,4,2026_04,4.0,56.0
2025-07,69639483.5,57630054.20018536,194842.0,419296.0,0.0,22275000.0,3341250.0,76.0,4.0,5568750.0,2025,7,2025_07,16.0,15.0
2025-09,73801712.0,57630054.20018536,194842.0,419296.0,0.0,10935000.0,1640250.0,39.0,3.0,3645000.0,2025,9,2025_09,5.0,25.0
2025-10,73804173.0,57630054.20018536,194842.0,419296.0,0.0,12150000.0,1822500.0,64.0,4.0,3037500.0,2025,10,2025_10,4.0,27.0
2023-07,43968977.5,55671325.26087316,201589.0,431070.0,0.0892857142857142,802875.3571428572,40930.78571428572,8.517857142857142,2.2857142857142856,347758.9484126984,2023,7,2023_07,165.0,21.0
2023-08,44395428.59701493,56211380.25389734,201589.0,431070.0,0.1044776119402985,761675.5223880596,58125.67164179104,26.46268656716418,2.194029850746269,345108.1982942431,2023,8,2023_08,179.0,7.0
2023-09,45189317.86885246,56553058.69197344,201589.0,431070.0,0.0163934426229508,756819.5901639344,114040.81967213115,36.03278688524591,2.3114754098360657,326237.2950819672,2023,9,2023_09,168.0,12.0
2023-10,46319448.5945946,57160472.5569346,201589.0,431070.0,0.0,713652.7027027027,109148.85135135136,32.75675675675676,2.27027027027027,314725.79633204633,2023,10,2023_10,179.0,7.0
2023-11,47610681.43548387,55863377.0227361,201589.0,431070.0,0.0483870967741935,716295.8870967742,118233.43548387096,26.048387096774192,2.306451612903226,305941.97580645164,2023,11,2023_11,165.0,15.0
2023-12,47938443.4509804,56173779.447218746,201589.0,431070.0,0.0588235294117647,902902.4509803922,163397.27450980392,43.03921568627451,2.862745098039216,314605.637254902,2023,12,2023_12,171.0,15.0
2024-01,49779243.48571429,57144516.845889054,201589.0,431070.0,0.0857142857142857,868134.1428571428,162234.6857142857,15.285714285714286,2.771428571428572,317359.7673469388,2024,1,2024_01,164.0,22.0
2024-02,50966046.42857143,56405237.06137581,201589.0,431070.0,0.0408163265306122,784515.4693877551,146354.5306122449,16.755102040816325,2.326530612244898,343894.82653061225,2024,2,2024_02,143.0,31.0
2024-03,52277323.615384616,56912142.37964877,201589.0,431070.0,0.0,793849.7692307692,145660.6923076923,13.41025641025641,2.435897435897436,334438.6282051282,2024,3,2024_03,172.0,14.0
2024-04,52484216.83928572,56006342.09299285,201589.0,431070.0,0.0892857142857142,784594.5178571428,141937.94642857142,37.035714285714285,2.4642857142857144,327970.12946428574,2024,4,2024_04,165.0,15.0
2024-05,53484754.34,56786273.32415199,201589.0,431070.0,0.0,1070021.6,192603.92,41.3,3.2,332709.84,2024,5,2024_05,177.0,9.0
2024-06,54579570.4509804,56869597.1531011,201589.0,431070.0,0.0784313725490196,1042239.2156862743,187603.0392156863,48.0,2.8823529411764706,367065.8039215686,2024,6,2024_06,173.0,7.0
2024-07,55524206.72,56789799.51481001,201589.0,431070.0,0.0533333333333333,811659.2133333334,146098.66666666666,54.76,2.2133333333333334,369765.1166666666,2024,7,2024_07,169.0,17.0
2024-08,56526721.615384616,56878583.46680212,201589.0,431070.0,0.1153846153846153,861720.8076923077,155109.78205128206,62.57692307692308,2.3205128205128207,376563.4038461539,2024,8,2024_08,183.0,3.0
2024-09,58859548.14705882,57684693.85016082,201589.0,431070.0,0.0147058823529411,880636.7647058824,158514.61764705885,35.76470588235294,2.3823529411764706,365515.9852941177,2024,9,2024_09,177.0,3.0
2024-10,59888788.79661017,57715138.410329714,201589.0,431070.0,0.0847457627118644,912153.966101695,164308.49152542374,40.05084745762712,2.542372881355932,358434.5423728814,2024,10,2024_10,175.0,11.0
2024-11,61879761.51612903,58212045.458219975,201589.0,431070.0,0.064516129032258,994627.0967741936,180030.74193548388,20.516129032258064,2.935483870967742,333773.29032258067,2024,11,2024_11,139.0,41.0
2024-12,62104838.13793104,58028471.33808444,201589.0,431070.0,0.1724137931034483,883194.2068965518,160742.6896551724,42.75862068965517,2.6206896551724137,345106.6206896552,2024,12,2024_12,138.0,48.0
2025-01,64602054.19354839,58500345.23887112,201589.0,431070.0,0.032258064516129,823135.9354838709,148164.4516129032,5.548387096774194,2.677419354838709,310149.49769585254,2025,1,2025_01,161.0,25.0
2025-02,65519149.57692308,58165244.41555572,201589.0,431070.0,0.0384615384615384,1006598.4230769232,182602.61538461535,14.346153846153848,3.076923076923077,319621.22307692305,2025,2,2025_02,141.0,27.0
2025-03,66778703.76190476,57630054.20018536,201589.0,431070.0,0.0,904414.2857142856,165403.47619047618,16.61904761904762,2.571428571428572,354155.3571428572,2025,3,2025_03,153.0,33.0
2025-04,67665307.21212122,58845534.86682394,201589.0,431070.0,0.0606060606060606,1020553.8181818182,183699.66666666663,24.90909090909091,2.606060606060606,385763.5151515152,2025,4,2025_04,149.0,31.0
2025-05,68927921.3888889,59447885.550149314,201589.0,431070.0,0.0277777777777777,857017.75,154263.19444444444,24.61111111111111,2.2222222222222223,403578.5,2025,5,2025_05,180.0,6.0
2025-06,69786819.23529412,58913909.52368751,201589.0,431070.0,0.088235294117647,1219943.0882352942,219589.76470588235,38.14705882352941,2.735294117647059,491617.2450980392,2025,6,2025_06,168.0,12.0
2025-07,69570951.42105263,61146589.34749524,201589.0,431070.0,0.2105263157894736,1233089.7368421052,221956.13157894736,73.1842105263158,2.710526315789474,477174.4736842105,2025,7,2025_07,182.0,4.0
2025-08,71186252.4074074,59738089.90385474,201589.0,431070.0,0.1481481481481481,817582.9629629629,147164.90740740742,71.79629629629629,2.0,422486.2962962963,2025,8,2025_08,185.0,1.0
2025-09,73308044.75,60257210.2251506,201589.0,431070.0,0.1875,1444608.75,260029.5,50.96875,3.40625,439852.8125,2025,9,2025_09,172.0,8.0
2025-10,75583822.28571428,61431169.01443135,201589.0,431070.0,0.0476190476190476,892283.0476190476,160610.97619047618,34.69047619047619,2.2857142857142856,405245.1904761905,2025,10,2025_10,167.0,19.0
2025-11,77237902.83333333,61645609.46014829,201589.0,431070.0,0.0,971611.4,174890.06666666668,27.73333333333333,2.5,395039.26666666666,2025,11,2025_11,146.0,34.0
2025-12,77964507.94444445,60793926.3334878,201589.0,431070.0,0.1111111111111111,2020568.0,363702.2222222223,38.11111111111112,4.111111111111111,449116.0476190476,2025,12,2025_12,145.0,41.0
2026-01,80552984.0909091,59729772.00016851,201589.0,431070.0,0.0,739969.3636363636,138929.72727272726,2.8181818181818183,2.0454545454545454,361168.7727272727,2026,1,2026_01,114.0,72.0
2026-02,80547015.6,57630054.20018536,201589.0,431070.0,0.0,1864796.4,340719.8,35.4,4.8,384582.6,2026,2,2026_02,75.0,93.0
2026-03,76618754.0,70289186.73339511,201589.0,431070.0,0.0,1188000.0,213840.0,152.0,3.0,396000.0,2026,3,2026_03,77.0,109.0
2026-04,76411945.75,69459961.95006952,201589.0,431070.0,0.375,1995480.0,359186.5,198.125,4.75,429660.0,2026,4,2026_04,111.0,69.0
2026-05,78911615.0,60218445.42516219,201589.0,431070.0,0.0,1845787.5,332241.75,171.375,4.375,431853.75,2026,5,2026_05,106.0,80.0
2026-06,79977179.0,79977178.0,201589.0,431070.0,0.0,1980000.0,356400.0,179.0,5.0,396000.0,2026,6,2026_06,65.0,115.0
2026-07,78195798.36363636,67019381.38191929,201589.0,431070.0,0.4545454545454545,2602971.636363636,468534.9090909091,245.9090909090909,5.363636363636363,484860.3636363637,2026,7,2026_07,121.0,65.0
2026-08,79140152.0,57630054.20018536,201589.0,431070.0,0.0,3801600.0,684288.0,240.0,8.0,475200.0,2026,8,2026_08,70.0,116.0
2026-09,77597498.0,57630054.20018536,201589.0,431070.0,0.0,2803500.0,504630.0,330.0,7.0,400500.0,2026,9,2026_09,67.0,113.0
2026-10,81332386.0,57630054.20018536,201589.0,431070.0,0.0,1805760.0,325037.0,270.0,4.0,451440.0,2026,10,2026_10,66.0,120.0
2023-07,44030338.0862069,55269753.56222237,201589.0,431071.0,0.1034482758620689,1120205.1724137932,100899.0,7.931034482758621,2.4827586206896552,450643.1034482759,2023,7,2023_07,261.0,49.0
2023-08,44412333.01851852,55140778.10755845,201589.0,431071.0,0.1111111111111111,1238425.9259259258,134578.33333333334,27.166666666666668,2.740740740740741,451903.24074074073,2023,8,2023_08,306.0,4.0
2023-09,45594209.686746985,55586224.431479394,201589.0,431071.0,0.072289156626506,1065639.4578313252,180744.55421686743,24.698795180722893,2.4457831325301207,433303.5140562248,2023,9,2023_09,290.0,10.0
2023-10,46358605.38666666,54666302.3761384,201589.0,431071.0,0.0266666666666666,1022545.6,166610.96,33.093333333333334,2.3466666666666667,433479.6,2023,10,2023_10,292.0,18.0
2023-11,47093048.21818182,55299027.432875566,201589.0,431071.0,0.0,885144.0,154024.1090909091,40.36363636363637,2.327272727272727,377915.3636363637,2023,11,2023_11,260.0,40.0
2023-12,48173961.45652174,55723312.313192576,201589.0,431071.0,0.0,1420523.9130434785,256573.7608695652,37.78260869565217,3.391304347826087,413329.7677865612,2023,12,2023_12,248.0,62.0
2024-01,49832027.09090909,55936520.58196422,201589.0,431071.0,0.1212121212121212,1060359.2727272727,198495.54545454544,16.818181818181817,3.0303030303030303,425435.6363636364,2024,1,2024_01,223.0,87.0
2024-02,50776832.88372093,56011881.17688644,201589.0,431071.0,0.0697674418604651,1018539.6744186048,191266.6046511628,18.023255813953487,2.372093023255814,470927.511627907,2024,2,2024_02,212.0,78.0
2024-03,52229697.743589744,56076941.55397924,201589.0,431071.0,0.1282051282051282,1235318.3333333333,226348.94871794872,15.333333333333334,3.0,414942.3333333333,2024,3,2024_03,256.0,54.0
2024-04,52410652.15625,55969653.48137744,201589.0,431071.0,0.15625,1236294.875,223370.09375,39.75,2.78125,435620.9375,2024,4,2024_04,259.0,41.0
2024-05,54162925.31746032,57113921.10174029,201589.0,431071.0,0.0476190476190476,1185551.111111111,213399.2063492064,27.49206349206349,2.6031746031746037,458945.9259259259,2024,5,2024_05,275.0,35.0
2024-06,54659456.45762712,56389950.03741694,201589.0,431071.0,0.1016949152542373,1561576.1016949152,281083.6610169492,44.86440677966102,3.1186440677966103,498714.2598870056,2024,6,2024_06,265.0,35.0
2024-07,55180222.5425532,56765017.16183227,201589.0,431071.0,0.1914893617021276,1346401.9680851065,242352.3510638298,64.93617021276596,2.617021276595745,532635.3058510638,2024,7,2024_07,296.0,14.0
2024-08,56185326.75675676,56620712.25689452,201589.0,431071.0,0.1351351351351351,1356029.0,244085.1891891892,70.10810810810811,2.77027027027027,491303.7747747748,2024,8,2024_08,303.0,7.0
2024-09,59206503.56521739,57897354.05811877,201589.0,431071.0,0.1014492753623188,1405276.5217391304,252949.78260869565,26.3768115942029,2.898550724637681,490664.5652173913,2024,9,2024_09,283.0,17.0
2024-10,60362675.8,58228688.05264133,201589.0,431071.0,0.05,1223987.8,221984.05,28.375,2.7,465734.7333333333,2024,10,2024_10,280.0,30.0
2024-11,62167948.5952381,58150332.89063949,201589.0,431071.0,0.0,1508966.4285714286,272894.5238095238,11.047619047619047,3.4285714285714284,431115.7380952381,2024,11,2024_11,237.0,63.0
2024-12,62683436.595744684,58686187.48100093,201589.0,431071.0,0.0851063829787234,1269897.6595744682,228581.6170212766,31.106382978723403,2.574468085106383,506273.72340425535,2024,12,2024_12,213.0,97.0
2025-01,64245107.22916666,58927801.47098008,201589.0,431071.0,0.0208333333333333,951428.6458333334,171257.14583333334,14.708333333333334,2.5416666666666665,379357.8125,2025,1,2025_01,261.0,49.0
2025-02,65540121.266666666,58691479.400154464,201589.0,431071.0,0.0,660753.3333333334,120186.83333333331,19.23333333333333,2.1,287506.6666666667,2025,2,2025_02,200.0,80.0
2025-03,66751858.190476194,58312505.804934025,201589.0,431071.0,0.0476190476190476,918256.5476190476,168450.64285714287,13.80952380952381,2.238095238095238,405720.8333333333,2025,3,2025_03,200.0,110.0
2025-04,67254301.12820514,60347642.98987667,201589.0,431071.0,0.0769230769230769,1538836.2051282052,276990.5128205128,35.35897435897436,3.358974358974359,458447.6239316239,2025,4,2025_04,248.0,52.0
2025-05,68666370.69565217,58796953.63494782,201589.0,431071.0,0.0869565217391304,1219354.0869565215,219483.7608695652,32.30434782608695,2.565217391304348,467917.8768115942,2025,5,2025_05,276.0,34.0
2025-06,69426532.88095239,58849336.41444901,201589.0,431071.0,0.0238095238095238,1642499.1904761903,295649.8571428572,44.97619047619048,3.119047619047619,593579.1870748299,2025,6,2025_06,271.0,29.0
2025-07,69739787.18181819,60506302.41831663,201589.0,431071.0,0.2363636363636363,1919361.0909090908,345484.9818181818,68.67272727272727,3.2181818181818183,598715.5757575758,2025,7,2025_07,300.0,10.0
2025-08,72231752.6779661,60860949.08149417,201589.0,431071.0,0.1694915254237288,1688324.06779661,303898.3220338983,46.94915254237288,2.711864406779661,622128.1840193705,2025,8,2025_08,299.0,11.0
2025-09,74420162.15686275,62653192.12169947,201589.0,431071.0,0.2352941176470588,1800692.549019608,324124.5882352941,29.45098039215686,3.313725490196078,534086.7973856209,2025,9,2025_09,274.0,26.0
2025-10,75467298.33823529,61977388.014842175,201589.0,431071.0,0.0441176470588235,1092001.3529411764,196560.2205882353,36.25,2.294117647058824,472571.7941176471,2025,10,2025_10,260.0,50.0
2025-11,77358450.5483871,62264322.50982092,201589.0,431071.0,0.032258064516129,1124914.7096774194,202484.61290322585,18.870967741935484,2.4838709677419355,457372.5161290322,2025,11,2025_11,182.0,118.0
2025-12,78681338.75,59005055.62517378,201589.0,431071.0,0.0,1386945.375,249650.1875,23.375,3.0,465832.0625,2025,12,2025_12,102.0,208.0
2026-01,80081483.35714285,60843886.314444594,201589.0,431071.0,0.0,1209597.142857143,221876.07142857145,11.571428571428571,2.642857142857143,472478.5714285714,2026,1,2026_01,80.0,230.0
2026-02,79979849.0,57630054.20018536,201589.0,431071.0,0.0,990660.0,178319.0,63.0,2.0,495330.0,2026,2,2026_02,11.0,269.0
2026-03,80856117.6,67032999.320111215,201589.0,431071.0,0.0,3566596.0,641987.4,65.2,6.8,510598.0,2026,3,2026_03,52.0,258.0
2026-04,78474822.0,57630054.20018536,201589.0,431071.0,0.25,3211617.5,578091.25,153.25,5.5,593872.5,2026,4,2026_04,76.0,224.0
2026-05,75712534.0,57630054.20018536,201589.0,431071.0,0.0,3260400.0,586872.0,258.0,5.0,652080.0,2026,5,2026_05,16.0,294.0
2026-06,79977178.0,57630054.20018536,201589.0,431071.0,0.0,2860000.0,514800.0,179.0,5.0,572000.0,2026,6,2026_06,35.0,265.0
2026-07,78960521.8,66262743.72011121,201589.0,431071.0,0.0,3358960.0,604613.0,219.6,4.4,796576.0,2026,7,2026_07,88.0,222.0
2026-09,77483780.0,57630054.20018536,201589.0,431071.0,0.0,4049500.0,728910.0,332.0,7.0,578500.0,2026,9,2026_09,7.0,293.0
2026-10,78279073.0,57630054.20018536,201589.0,431071.0,0.0,1956240.0,352123.0,351.0,3.0,652080.0,2026,10,2026_10,2.0,308.0
2023-08,45223752.5,57630054.20018536,201589.0,431095.0,0.0,427500.0,76950.0,5.5,1.0,427500.0,2023,8,2023_08,31.0,0.0
2023-09,45389959.0,57630054.20018536,201589.0,431095.0,0.0,1043750.0,187875.0,34.333333333333336,2.333333333333333,419916.6666666667,2023,9,2023_09,28.0,2.0
2023-10,45631398.5,57630054.20018536,201589.0,431095.0,0.0,398137.5,40500.0,44.5,1.0,398137.5,2023,10,2023_10,30.0,1.0
2023-11,46626517.6,55290640.76014829,201589.0,431095.0,0.0,1236600.0,222588.0,50.6,3.2,378000.0,2023,11,2023_11,23.0,7.0
2023-12,48926744.0,48926742.0,201589.0,431095.0,0.0,427500.0,76950.0,10.0,1.0,427500.0,2023,12,2023_12,26.0,5.0
2024-01,49451576.0,53869218.60009268,201589.0,431095.0,0.0,365976.0,68695.0,33.5,1.0,365976.0,2024,1,2024_01,22.0,9.0
2024-02,51399069.0,57630054.20018536,201589.0,431095.0,0.0,1069200.0,213840.0,1.0,3.0,356400.0,2024,2,2024_02,21.0,8.0
2024-04,53449798.0,57630054.20018536,201589.0,431095.0,0.0,500000.0,90000.0,1.0,1.0,500000.0,2024,4,2024_04,30.0,0.0
2024-05,52177469.0,53942241.10009268,201589.0,431095.0,0.0,1317300.0,237114.0,79.5,3.5,415650.0,2024,5,2024_05,25.0,6.0
2024-06,52749418.66666666,57630054.20018536,201589.0,431095.0,0.3333333333333333,1349333.3333333333,242880.0,84.66666666666667,3.0,454666.6666666667,2024,6,2024_06,31.0,-1.0
2024-08,56781005.25,55786724.65013902,201589.0,431095.0,0.0,1244100.0,223938.0,53.5,2.75,441100.0,2024,8,2024_08,33.0,-2.0
2024-09,59518293.66666666,58010204.80012357,201589.0,431095.0,0.0,958133.3333333334,172464.0,16.666666666666668,2.0,452966.6666666667,2024,9,2024_09,29.0,1.0
2024-10,59218537.85714286,57473786.11439163,201589.0,431095.0,0.1428571428571428,1213138.2857142857,218364.85714285716,58.42857142857143,2.7142857142857144,464500.8571428572,2024,10,2024_10,28.0,3.0
2024-11,62594231.0,57630054.20018536,201589.0,431095.0,0.0,378400.0,68112.0,0.5,1.0,378400.0,2024,11,2024_11,18.0,12.0
2024-12,63144559.0,63144558.0,201589.0,431095.0,0.0,880000.0,158400.0,25.0,2.0,440000.0,2024,12,2024_12,17.0,14.0
2025-04,66365591.0,57630054.20018536,201589.0,431095.0,0.0,420200.0,75636.0,72.0,1.0,420200.0,2025,4,2025_04,32.0,-2.0
2025-05,67162668.0,57630054.20018536,201589.0,431095.0,0.5,1395000.0,251100.0,56.5,3.0,465000.0,2025,5,2025_05,29.0,2.0
2025-06,70559928.5,57630054.20018536,201589.0,431095.0,0.0,2063160.0,371369.0,12.5,3.5,579040.0,2025,6,2025_06,26.0,4.0
2025-08,70252414.5,62685707.10009268,201589.0,431095.0,0.75,1180045.0,212408.0,83.0,2.0,575345.0,2025,8,2025_08,30.0,1.0
2025-09,75412459.66666667,63220064.46679024,201589.0,431095.0,0.3333333333333333,1632400.0,293832.0,10.0,3.333333333333333,502480.0,2025,9,2025_09,26.0,4.0
2025-10,73514603.83333333,58603093.00015447,201589.0,431095.0,0.1666666666666666,1344755.0,242055.8333333333,77.5,2.833333333333333,449881.6666666667,2025,10,2025_10,24.0,7.0
2023-11,46358879.0,46358876.0,158990.0,462631.0,0.0,702000.0,126360.0,59.0,3.0,234000.0,2023,11,2023_11,3.0,27.0
2023-12,49571643.0,49571642.0,158990.0,462631.0,0.0,1381212.0,437004.0,8.0,2.0,690606.0,2023,12,2023_12,1.0,30.0
2024-01,50391892.14285714,57630054.20018536,158990.0,462631.0,0.0,572874.1428571428,131761.0,3.142857142857143,1.8571428571428568,310016.23809523805,2024,1,2024_01,18.0,13.0
2024-02,51090026.85714286,57630054.20018536,158990.0,462631.0,0.0,980310.5714285716,225471.57142857145,11.285714285714286,3.4285714285714284,315026.62448979594,2024,2,2024_02,24.0,5.0
2024-03,52404756.41666666,57630054.20018536,158990.0,462631.0,0.0,482540.0,110984.25,5.166666666666667,1.4166666666666667,335185.2777777777,2024,3,2024_03,17.0,14.0
2024-04,53042578.571428575,57630054.20018536,158990.0,462631.0,0.0,1074180.5714285714,247061.57142857145,23.857142857142858,3.0,383684.9795918368,2024,4,2024_04,23.0,7.0
2024-05,54781128.5,56958396.46014829,158990.0,462631.0,0.0,828630.0,190584.9,11.9,2.3,348300.0,2024,5,2024_05,28.0,3.0
2024-06,54367901.0,56621542.3334878,158990.0,462631.0,0.0,1176912.5,270689.8333333333,49.333333333333336,2.6666666666666665,473904.1666666667,2024,6,2024_06,24.0,6.0
2024-07,56689439.16666666,57630054.20018536,158990.0,462631.0,0.0,1655808.6666666667,380836.0,24.33333333333333,3.1666666666666665,523302.1666666667,2024,7,2024_07,23.0,8.0
2024-08,55803944.63636363,56193469.236498445,158990.0,462631.0,0.0,1496879.5454545454,344282.2727272727,79.27272727272727,2.272727272727273,653634.0909090909,2024,8,2024_08,29.0,2.0
2024-09,58219365.44444445,57737132.95572032,158990.0,462631.0,0.0,1256700.0,289041.0,51.0,2.555555555555556,488708.3333333333,2024,9,2024_09,23.0,7.0
2024-10,61457984.625,57630054.20018536,158990.0,462631.0,0.0,863156.25,186998.5,1.25,2.125,406518.75,2024,10,2024_10,19.0,12.0
2024-11,61605786.66666666,57630054.20018536,158990.0,462631.0,0.0,915637.5,210596.8333333333,24.166666666666668,3.0,305212.5,2024,11,2024_11,22.0,8.0
2024-12,63446938.0,58566655.36014829,158990.0,462631.0,0.0,1578294.0,363008.0,9.8,3.8,363142.8,2024,12,2024_12,17.0,14.0
2025-01,64391745.571428575,57630054.20018536,158990.0,462631.0,0.0,533072.5714285715,122606.42857142857,16.142857142857142,2.857142857142857,184078.2857142857,2025,1,2025_01,24.0,7.0
2025-02,65496364.5,57630054.20018536,158990.0,462631.0,0.0,442971.0,101883.5,10.5,2.0,219771.0,2025,2,2025_02,7.0,21.0
2025-03,67035550.2,59526768.36014829,158990.0,462631.0,0.0,792913.4,182370.0,4.2,2.2,361442.2,2025,3,2025_03,11.0,20.0
2025-04,67919897.8,57630054.20018536,158990.0,462631.0,0.0,1714932.0,394434.2,21.4,4.2,423468.0,2025,4,2025_04,16.0,14.0
2025-05,69731569.0,69731568.0,158990.0,462631.0,0.0,429300.0,98739.0,1.0,2.0,214650.0,2025,5,2025_05,26.0,5.0
2025-06,70862142.18181819,57630054.200185366,158990.0,462631.0,0.0,716217.3636363636,164729.9090909091,11.363636363636363,2.4545454545454546,287185.7575757576,2025,6,2025_06,26.0,4.0
2025-07,71269441.92857143,59572810.88587316,158990.0,462631.0,0.0,1026754.5,236153.64285714287,34.0,2.0,474404.78571428574,2025,7,2025_07,29.0,2.0
2025-08,72089186.6,58323123.05350634,158990.0,462631.0,0.0,1004345.6,231672.86666666667,46.8,2.066666666666667,458732.23888888885,2025,8,2025_08,30.0,1.0
2025-09,74318301.9,58784965.380166814,158990.0,462631.0,0.0,832645.1,191508.4,32.5,1.9,430924.1166666667,2025,9,2025_09,27.0,3.0
2025-10,76572443.63636364,57630054.200185366,158990.0,462631.0,0.0,882620.7272727273,203002.7272727273,10.545454545454543,2.363636363636364,369149.1515151515,2025,10,2025_10,27.0,4.0
2025-11,77628014.66666667,61832388.04458862,158990.0,462631.0,0.0,789697.7777777778,181630.44444444444,16.666666666666668,2.2222222222222223,355364.0,2025,11,2025_11,21.0,9.0
2025-12,79219020.66666667,57630054.20018536,158990.0,462631.0,0.0,1169455.3333333333,268974.6666666667,20.33333333333333,2.6666666666666665,446545.7222222223,2025,12,2025_12,10.0,21.0
2026-01,80302739.2,57630054.20018536,158990.0,462631.0,0.0,842866.6,193859.4,6.4,3.2,256854.25,2026,1,2026_01,27.0,4.0
2026-02,75598787.33333333,64506720.80012357,158990.0,462631.0,0.0,692064.0,159174.33333333334,162.0,3.0,230688.0,2026,2,2026_02,7.0,21.0
2026-03,79589349.0,57630054.20018536,158990.0,462631.0,0.0,514333.75,118296.5,91.0,2.0,263395.75,2026,3,2026_03,11.0,20.0
2023-12,49424927.5,53499339.60009268,158990.0,462632.0,0.0,4491228.5,831655.75,6.5,8.0,629307.8928571428,2023,12,2023_12,22.0,102.0
2024-01,50391158.54545455,56358032.89106074,158990.0,462632.0,0.0,915865.9090909092,210649.27272727276,4.181818181818182,2.363636363636364,495266.2424242424,2024,1,2024_01,47.0,77.0
2024-02,51114482.551724136,56742855.72429772,158990.0,462632.0,0.0,1295027.3103448276,284216.5172413793,10.172413793103448,3.2413793103448274,394232.4167487685,2024,2,2024_02,87.0,29.0
2024-03,51603613.86956522,56614461.42624008,158990.0,462632.0,0.0,1158259.9130434785,264583.1304347826,28.130434782608692,2.6956521739130435,431428.92391304346,2024,3,2024_03,73.0,51.0
2024-04,53740305.9047619,56494168.95251335,158990.0,462632.0,0.0,1378428.5238095238,317038.61904761905,11.904761904761903,2.619047619047619,536874.0317460317,2024,4,2024_04,64.0,56.0
2024-05,54548727.6,57193653.65793431,158990.0,462632.0,0.0,1207769.2666666666,272427.97777777776,16.511111111111113,2.466666666666667,493423.9285714286,2024,5,2024_05,117.0,7.0
2024-06,54463542.40909091,56849420.127432816,158990.0,462632.0,0.0,1777771.181818182,408887.3636363637,48.90909090909091,3.272727272727273,563868.9285714286,2024,6,2024_06,93.0,27.0
2024-07,54441585.4137931,56865840.79326324,158990.0,462632.0,0.0,2722725.275862069,626226.8275862068,79.20689655172414,3.413793103448276,820859.8103448276,2024,7,2024_07,114.0,10.0
