id,propertyId,name,roomType,qty,minPrice,minStay,maxStay,restrictionStrategy,maxPeople,maxAdult,maxChildren,taxPercentage,taxPerson,rackRate,cleaningFee,securityDeposit,sellPriority,roomSize,highlightColor,includeInReports,overbookingProtection,blockAfterCheckOutDays,controlPriority,dependencies,templates,unitAllocation,unallocatedUnit,units,featureCodes
419279,194842,Airbnb 3A,double,1,0,,365,stayThrough,2,,,0,0,100,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 419126, 'dependentRoomId2': 419296, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
419293,194842,Airbnb 3B,double,1,0,,365,stayThrough,2,,,0,0,100,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 419129, 'dependentRoomId2': 419296, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]",[]
419294,194842,Airbnb 3C 1,double,1,0,,365,stayThrough,2,,,0,0,100,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 419129, 'dependentRoomId2': 419126, 'dependentRoomId3': 419296, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]",[]
419295,194842,Airbnb 3D,double,1,0,,365,stayThrough,2,,,0,0,100,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 419129, 'dependentRoomId2': 419296, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]",[]
419296,194842,Villa with Private Pool,villa,1,0,,365,stayThrough,10,,,0,0,0,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 5}, 'dependentRoomId1': 419126, 'dependentRoomId2': 419129, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
493976,194842,Airbnb 3E,double,1,0,,365,stayThrough,2,,,0,0,100,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 419129, 'dependentRoomId2': 419296, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]",[]
493977,194842,Airbnb 3F,double,1,0,,365,stayThrough,2,,,0,0,100,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': True, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 419129, 'dependentRoomId2': 419296, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]",[]
431070,201589,Standard Double or Twin Room,twinDouble,6,0,,365,stayThrough,2,,,0,0,0,0,0,5.0,,ffffff,True,property,0,6,"{'includeSubDependencies': False, 'combinationLogic': {'type': 'sumAllBookings'}, 'dependentRoomId1': None, 'dependentRoomId2': None, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '6', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 2, 'name': '7', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 3, 'name': '9', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 4, 'name': '10', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 5, 'name': '11', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 6, 'name': '12', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['SEPARATE_TOILET_AREA'], ['DESK'], ['TOILETRIES'], ['PRIVATE_BATHROOM'], ['TABLES_AND_CHAIRS']]"
431071,201589,Superior Double Room,double,10,0,,365,stayThrough,2,,,0,0,0,0,0,5.0,,ffffff,True,property,0,7,"{'includeSubDependencies': False, 'combinationLogic': {'type': 'sumAllBookings'}, 'dependentRoomId1': None, 'dependentRoomId2': None, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '1', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 2, 'name': '2', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 3, 'name': '3', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 4, 'name': '4', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 5, 'name': '5', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 6, 'name': '8', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 7, 'name': '14', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 8, 'name': '15', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 9, 'name': '16', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 10, 'name': '17', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['PRIVATE_BATHROOM'], ['TOILETRIES'], ['DESK'], ['SEPARATE_TOILET_AREA'], ['TABLES_AND_CHAIRS'], ['BALCONY'], ['DECK_PATIO_UNCOVERED'], ['AIR_CONDITIONING'], ['TOWELS'], ['GARDEN'], ['INTERNET'], ['WIFI'], ['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET'], ['SITTING_AREA'], ['HANGERS']]"
431095,201589,Family Room,triple,1,0,,365,stayThrough,3,,,0,0,750000,0,0,5.0,,ffffff,True,property,0,5,"{'includeSubDependencies': False, 'combinationLogic': {'type': 'sumAllBookings'}, 'dependentRoomId1': None, 'dependentRoomId2': None, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE', 'BED_SINGLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
431098,201589,1 bed room,double,1,0,,365,stayThrough,2,,,0,0,500000,0,0,,,ffffff,False,property,0,4,"{'includeSubDependencies': False, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 1}, 'dependentRoomId1': 431071, 'dependentRoomId2': None, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'roomId', 'roomIdValue': 431071}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
431099,201589,2 bed room,double,2,0,,365,stayThrough,4,,,0,0,1000000,0,0,,,ffffff,False,property,0,3,"{'includeSubDependencies': False, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 2}, 'dependentRoomId1': 431071, 'dependentRoomId2': None, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'roomId', 'roomIdValue': 431071}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 2, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE'], ['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
431100,201589,4 bed room,double,4,0,,365,stayThrough,16,,,0,0,2000000,0,0,,,ffffff,False,property,0,2,"{'includeSubDependencies': False, 'combinationLogic': {'type': 'numberOfUnitsAvailable', 'numberOfUnitsValue': 4}, 'dependentRoomId1': 431071, 'dependentRoomId2': None, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'roomId', 'roomIdValue': 431071}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 2, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 3, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 4, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE'], ['BEDROOM', 'BED_DOUBLE'], ['BEDROOM', 'BED_DOUBLE'], ['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
512298,243134,Deluxe Room,double,4,0,,365,stayThrough,2,,1.0,0,0,700000,0,0,5.0,18.0,ffffff,True,property,0,5,"{'includeSubDependencies': False, 'combinationLogic': {'type': 'sumAllBookings'}, 'dependentRoomId1': None, 'dependentRoomId2': None, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '01', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 2, 'name': '02', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 3, 'name': '03', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 4, 'name': '04', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['AIR_CONDITIONING'], ['BATH_OR_SHOWER'], ['KETTLE'], ['CLOSETS_IN_ROOM'], ['TV'], ['SATELLITE'], ['LUXORY_LINEN'], ['DINING_ROOM_SEATS'], ['ROOM_SOUNDPROOFED'], ['PRIVATE_BATHROOM'], ['COFFEE_MAKER'], ['TOILETRIES'], ['DESK'], ['TABLES_AND_CHAIRS'], ['TV_HD_32_PLUS'], ['IRON'], ['CABLE'], ['BATHROBE'], ['SEPARATE_TOILET_AREA'], ['WAKEUPCALL'], ['BEDROOM', 'BED_DOUBLE'], ['BATHROOM_FULL', 'BATH_SHOWER']]"
512299,243134,Luxury Deluxe Room,double,2,0,,365,stayThrough,2,,1.0,0,0,1300000,0,0,5.0,20.0,ffffff,True,property,0,2,"{'includeSubDependencies': False, 'combinationLogic': {'type': 'sumAllBookings'}, 'dependentRoomId1': None, 'dependentRoomId2': None, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '01', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 2, 'name': '02', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['AIR_CONDITIONING'], ['BATH_OR_SHOWER'], ['CLOSETS_IN_ROOM'], ['KETTLE'], ['PRIVATE_BATHROOM'], ['SATELLITE'], ['LUXORY_LINEN'], ['TOILETRIES'], ['DESK'], ['TABLES_AND_CHAIRS'], ['COFFEE_MAKER'], ['IRON'], ['TV_HD_32_PLUS'], ['CABLE'], ['SEPARATE_TOILET_AREA'], ['WAKEUPCALL'], ['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER']]"
512300,243134,Superior Room,double,5,0,,365,stayThrough,2,2.0,0.0,0,0,600000,0,0,5.0,16.0,ffffff,True,property,0,5,"{'includeSubDependencies': False, 'combinationLogic': {'type': 'sumAllBookings'}, 'dependentRoomId1': None, 'dependentRoomId2': None, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '05', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 2, 'name': '06', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 3, 'name': '07', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 4, 'name': '08', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 5, 'name': '09', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['AIR_CONDITIONING'], ['BATH_OR_SHOWER'], ['KETTLE'], ['CLOSETS_IN_ROOM'], ['SATELLITE'], ['TV'], ['DINING_ROOM_SEATS'], ['LUXORY_LINEN'], ['ROOM_SOUNDPROOFED'], ['PRIVATE_BATHROOM'], ['COFFEE_MAKER'], ['DESK'], ['TOILETRIES'], ['TABLES_AND_CHAIRS'], ['TV_HD_32_PLUS'], ['IRON'], ['CABLE'], ['BATHROBE'], ['SEPARATE_TOILET_AREA'], ['WAKEUPCALL'], ['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER']]"
515268,243134,Bungalow Deluxe,double,3,0,1.0,365,stayThrough,2,,,0,0,1700000,0,0,5.0,,ffffff,True,property,0,1,"{'includeSubDependencies': False, 'combinationLogic': {'type': 'sumAllBookings'}, 'dependentRoomId1': None, 'dependentRoomId2': None, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': ''},"[{'id': 1, 'name': '03', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 2, 'name': '04', 'statusText': '', 'statusColor': None, 'notes': ''}, {'id': 3, 'name': '05', 'statusText': '', 'statusColor': None, 'notes': ''}]","[['BEDROOM', 'BED_DOUBLE'], ['BATHROOM', 'BATH_SHOWER', 'BATH_TOILET']]"
640708,307448,Room 1,double,1,0,,365,stayThrough,2,,,0,0,0,0,0,5.0,,ffffff,True,room,0,5,"{'includeSubDependencies': False, 'combinationLogic': {'type': 'sumAllBookings'}, 'dependentRoomId1': None, 'dependentRoomId2': None, 'dependentRoomId3': None, 'dependentRoomId4': None, 'dependentRoomId5': None, 'dependentRoomId6': None, 'dependentRoomId7': None, 'dependentRoomId8': None, 'dependentRoomId9': None, 'dependentRoomId10': None, 'dependentRoomId11': None, 'dependentRoomId12': None, 'includeBookingsRoomId1': None, 'includeBookingsRoomId2': None, 'includeBookingsRoomId3': None, 'includeBookingsRoomId4': None, 'includeBookingsRoomId5': None, 'includeBookingsRoomId6': None, 'includeBookingsRoomId7': None, 'includeBookingsRoomId8': None, 'includeBookingsRoomId9': None, 'includeBookingsRoomId10': None, 'includeBookingsRoomId11': None, 'includeBookingsRoomId12': None, 'assignBookingsTo': {'type': 'thisRoom'}}","{'template1': '', 'template2': '', 'template3': '', 'template4': '', 'template5': '', 'template6': '', 'template7': '', 'template8': ''}",perBooking,{'name': 'Unallocated'},"[{'id': 1, 'name': '', 'statusText': '', 'statusColor': None, 'notes': ''}]",[]
